player_api_id,player_name,overall_rating,potential,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,foot,attack_work_rate,defense_work_rate,height,weight,attacking,skill,movement,power,mentality,defending,goalkeeping,avg,fix_crossing,fix_short_passing,fix_finishing,fix_volleys,fix_heading_accuracy,fix_dribbling,fix_curve,fix_free_kick_accuracy,fix_long_passing,fix_ball_control,fix_acceleration,fix_sprint_speed,fix_agility,fix_reactions,fix_balance,fix_shot_power,fix_jumping,fix_stamina,fix_strength,fix_long_shots,fix_aggression,fix_interceptions,fix_positioning,fix_vision,fix_penalties,fix_marking,fix_standing_tackle,fix_sliding_tackle,fix_gk_diving,fix_gk_handling,fix_gk_kicking,fix_gk_positioning,fix_gk_reflexes
30373,Paul Scholes,81,81,83,65,72,89,85,75,74,67,90,88,53,55,71,82,82,88,64,49,68,84,87,79,85,93,77,58,49,36,7,12,5,15,8,1,2,1,170.18,157,78.8,78.8,68.6,70.6,84.2,47.66666667,9.4,63.48484848,19.51515152,25.51515152,1.515151515,21.51515152,8.515151515,11.51515152,10.51515152,3.515151515,26.51515152,24.51515152,-10.48484848,-8.484848485,7.515151515,18.51515152,18.51515152,24.51515152,0.515151515,-14.48484848,4.515151515,20.51515152,23.51515152,15.51515152,21.51515152,29.51515152,13.51515152,-5.484848485,-14.48484848,-27.48484848,-56.48484848,-51.48484848,-58.48484848,-48.48484848,-55.48484848
30380,Brad Friedel,80,80.5,23,23,23,24,10,23,18,19,22,22,45,39,45,74,42,28,50,48,74,23,62,25,25,35,40,23,23,11,77,82.5,78,82.5,80,1,2,1,187.96,203,20.6,20.8,49,44.6,37.4,19,80,39.96969697,-16.96969697,-15.96969697,-16.96969697,-29.96969697,-16.96969697,-16.96969697,-21.96969697,-20.96969697,-17.96969697,-17.96969697,5.03030303,-0.96969697,5.03030303,34.03030303,2.03030303,-11.96969697,10.03030303,8.03030303,34.03030303,-16.96969697,22.03030303,-14.96969697,-14.96969697,-4.96969697,0.03030303,-16.96969697,-16.96969697,-28.96969697,37.03030303,42.53030303,38.03030303,42.53030303,40.03030303
30419,Selim Benachour,72,76,68,62,49,76,66,76,63,69,74,79,75,70,78,73,65,62,51,65,60,65,62,40,66,76,66,54,42,41,8,13,9,14,12,1,2,1,170.18,161,64.2,72.2,72.2,60.6,62,45.66666667,11.2,56.03030303,11.96969697,19.96969697,5.96969697,9.96969697,-7.03030303,19.96969697,6.96969697,12.96969697,17.96969697,22.96969697,18.96969697,13.96969697,21.96969697,16.96969697,8.96969697,5.96969697,-5.03030303,8.96969697,3.96969697,8.96969697,5.96969697,-16.03030303,9.96969697,19.96969697,9.96969697,-2.03030303,-14.03030303,-15.03030303,-48.03030303,-43.03030303,-47.03030303,-42.03030303,-44.03030303
30424,Andreas Granqvist,76,79,48,50,80.5,68,36,49.5,35,39,66,64,54,54,55,76,43,77.5,64,67,83,69,69,74,53.5,54,79,80,80,77,6,8.5,11.5,9.5,14,1,3,3,193.04,185,56.5,50.7,56.4,72.1,65.9,79,9.9,54.37878788,-6.378787879,13.62121212,-4.378787879,-18.37878788,26.12121212,-4.878787879,-19.37878788,-15.37878788,11.62121212,9.621212121,-0.378787879,-0.378787879,0.621212121,21.62121212,-11.37878788,23.12121212,9.621212121,12.62121212,28.62121212,14.62121212,14.62121212,19.62121212,-0.878787879,-0.378787879,24.62121212,25.62121212,25.62121212,22.62121212,-48.37878788,-45.87878788,-42.87878788,-44.87878788,-40.37878788
30425,Daniel Majstorovic,71,71,49,30,76,63,23,54,37,58,58,65,32,37,31,66,39,62,50,56,90,46,77,68,16,40,61,65,72,66,6,8,8,11,7,1,2,1,190.5,209,48.2,54.4,41,60.8,52.4,67.66666667,8,46.27272727,2.727272727,16.72727273,-16.27272727,-23.27272727,29.72727273,7.727272727,-9.272727273,11.72727273,11.72727273,18.72727273,-14.27272727,-9.272727273,-15.27272727,19.72727273,-7.272727273,15.72727273,3.727272727,9.727272727,43.72727273,-0.272727273,30.72727273,21.72727273,-30.27272727,-6.272727273,14.72727273,18.72727273,25.72727273,19.72727273,-40.27272727,-38.27272727,-38.27272727,-35.27272727,-39.27272727
30434,Matias Concha,66.5,66.5,73,41,63,62,59,60,68,53,59,64,52,63,60,63,63,63,64,74,75,48,74,65,44,56,38,68,68,64,8,11,9,9,7,1,2,1,180.34,183,59.6,60.8,60.2,64.8,55.4,66.66666667,8.8,52.96969697,20.03030303,9.03030303,-11.96969697,6.03030303,10.03030303,7.03030303,15.03030303,0.03030303,6.03030303,11.03030303,-0.96969697,10.03030303,7.03030303,10.03030303,10.03030303,10.03030303,11.03030303,21.03030303,22.03030303,-4.96969697,21.03030303,12.03030303,-8.96969697,3.03030303,-14.96969697,15.03030303,15.03030303,11.03030303,-44.96969697,-41.96969697,-43.96969697,-43.96969697,-45.96969697
30443,Renato,76,77,70,71,78,83,74,74,73,71,80,84,64,66,64,80,67,78,74,73,74,76,66,71,72,77,76,66,73,55,10,11,15,10,6,1,3,3,177.8,172,75.2,76.4,68.2,75,72.4,64.66666667,10.4,63.09090909,6.909090909,19.90909091,7.909090909,10.90909091,14.90909091,10.90909091,9.909090909,7.909090909,16.90909091,20.90909091,0.909090909,2.909090909,0.909090909,16.90909091,3.909090909,14.90909091,10.90909091,9.909090909,10.90909091,12.90909091,2.909090909,7.909090909,8.909090909,13.90909091,12.90909091,2.909090909,9.909090909,-8.090909091,-53.09090909,-52.09090909,-48.09090909,-53.09090909,-57.09090909
30445,Grafite,79.5,83,55.5,86,84,71.5,76,78,66,55,46,73,79,75,63,78.5,85,83,82,79.5,88.5,63,78,71,76,73,71.5,25,42,23,7,25,46,25,25,1,0,1,187.96,194,74.6,63.6,76.1,79.2,73.9,30,25.6,62.27272727,-6.772727273,9.227272727,23.72727273,13.72727273,21.72727273,15.72727273,3.727272727,-7.272727273,-16.27272727,10.72727273,16.72727273,12.72727273,0.727272727,16.22727273,22.72727273,20.72727273,19.72727273,17.22727273,26.22727273,0.727272727,15.72727273,8.727272727,13.72727273,10.72727273,9.227272727,-37.27272727,-20.27272727,-39.27272727,-55.27272727,-37.27272727,-16.27272727,-37.27272727,-37.27272727
30448,Edu,76,82,85,70,72,80,68,80,68,73,79,86,67,65,60,63,75,75,75,66,74,79,71,85,82,81,81,69,62,52,15,20,79,20,20,-1,2,1,187.96,176,75,77.2,66,73.8,80,61,30.8,66.57575758,18.42424242,13.42424242,3.424242424,1.424242424,5.424242424,13.42424242,1.424242424,6.424242424,12.42424242,19.42424242,0.424242424,-1.575757576,-6.575757576,-3.575757576,8.424242424,8.424242424,8.424242424,-0.575757576,7.424242424,12.42424242,4.424242424,18.42424242,15.42424242,14.42424242,14.42424242,2.424242424,-4.575757576,-14.57575758,-51.57575758,-46.57575758,12.42424242,-46.57575758,-46.57575758
30453,Phillippe Mexes,79,80,51,45,79,65,59,58,47,39,69,69,69,70,67,71,58,68,86,65,82,48,86,80,38,55,58,78,81,82,6,5,10,8,13,1,2,1,187.96,181,59.8,56.4,67,69.8,63.4,80.33333333,8.4,56.51515152,-5.515151515,8.484848485,-11.51515152,2.484848485,22.48484848,1.484848485,-9.515151515,-17.51515152,12.48484848,12.48484848,12.48484848,13.48484848,10.48484848,14.48484848,1.484848485,11.48484848,29.48484848,8.484848485,25.48484848,-8.515151515,29.48484848,23.48484848,-18.51515152,-1.515151515,1.484848485,21.48484848,24.48484848,25.48484848,-50.51515152,-51.51515152,-46.51515152,-48.51515152,-43.51515152
30455,Heurelho Gomes,77,77,15,15,14,22,12,15,11,12,19,24,50,52,56,74,53,37,76,54,64,21,48,22,23,34,40,14,14,14,82,69,64,76,86,1,2,1,190.5,181,15.6,16.2,57,50.4,33.4,14,75.4,38.84848485,-23.84848485,-16.84848485,-23.84848485,-26.84848485,-24.84848485,-23.84848485,-27.84848485,-26.84848485,-19.84848485,-14.84848485,11.15151515,13.15151515,17.15151515,35.15151515,14.15151515,-1.848484848,37.15151515,15.15151515,25.15151515,-17.84848485,9.151515152,-16.84848485,-15.84848485,-4.848484848,1.151515152,-24.84848485,-24.84848485,-24.84848485,43.15151515,30.15151515,25.15151515,37.15151515,47.15151515
30456,Juliano Belletti,77.5,83,86,60,75,77,56,68,65,59,73.5,75,76,77,66,77.5,73,76.5,68,90,78,75.5,80.5,79.5,71.5,72,80.5,76,79,75,9,21,71.5,21,21,1,2,1,177.8,168,70.8,68.1,73.9,77.6,76.8,76.66666667,28.7,66.95454545,19.04545455,10.04545455,-6.954545455,-10.95454545,8.045454545,1.045454545,-1.954545455,-7.954545455,6.545454545,8.045454545,9.045454545,10.04545455,-0.954545455,10.54545455,6.045454545,9.545454545,1.045454545,23.04545455,11.04545455,8.545454545,13.54545455,12.54545455,4.545454545,5.045454545,13.54545455,9.045454545,12.04545455,8.045454545,-57.95454545,-45.95454545,4.545454545,-45.95454545,-45.95454545
30457,Sylvain Armand,74,75,74,48,70,78,56,57,70,72,76,74,57,62,64,75,61,73,71,78,78,55,69,72,55,51,60,75,78,79,9,8,10,7,5,-1,2,1,182.88,181,65.2,69.8,63.8,71,61.4,77.33333333,7.8,58.39393939,15.60606061,19.60606061,-10.39393939,-2.393939394,11.60606061,-1.393939394,11.60606061,13.60606061,17.60606061,15.60606061,-1.393939394,3.606060606,5.606060606,16.60606061,2.606060606,14.60606061,12.60606061,19.60606061,19.60606061,-3.393939394,10.60606061,13.60606061,-3.393939394,-7.393939394,1.606060606,16.60606061,19.60606061,20.60606061,-49.39393939,-50.39393939,-48.39393939,-51.39393939,-53.39393939
30458,Ulrich Rame,74,87,14,8,14,23,7,9,8,12,19,19,59,58,64,69,77,29,73,53,71,11,64,26,14,35,21,13,13,14,71,75,72,73,79,1,2,1,187.96,187,13.2,13.4,65.4,47.4,32,13.33333333,74,38.39393939,-24.39393939,-15.39393939,-30.39393939,-31.39393939,-24.39393939,-29.39393939,-30.39393939,-26.39393939,-19.39393939,-19.39393939,20.60606061,19.60606061,25.60606061,30.60606061,38.60606061,-9.393939394,34.60606061,14.60606061,32.60606061,-27.39393939,25.60606061,-12.39393939,-24.39393939,-3.393939394,-17.39393939,-25.39393939,-25.39393939,-24.39393939,32.60606061,36.60606061,33.60606061,34.60606061,40.60606061
30459,Martin Demichelis,80,80,52,43,84,73,35,54,26,30,68,59,34,40,37,76,55,47,64,54,86,34,87,82,28,68,45,80,81,76,6,10,11,6,5,1,1,1,182.88,172,57.4,47.4,48.4,57,62,79,7.6,49.57575758,2.424242424,23.42424242,-6.575757576,-14.57575758,34.42424242,4.424242424,-23.57575758,-19.57575758,18.42424242,9.424242424,-15.57575758,-9.575757576,-12.57575758,26.42424242,5.424242424,-2.575757576,14.42424242,4.424242424,36.42424242,-15.57575758,37.42424242,32.42424242,-21.57575758,18.42424242,-4.575757576,30.42424242,31.42424242,26.42424242,-43.57575758,-39.57575758,-38.57575758,-43.57575758,-44.57575758
30460,Javier Zanetti,80,80,75,34,60,85,68,81,62,56,79,85,71,77,59,83,89,76,49,75,79,40,71,84,66,69,75,68,84,76,7,8,9,10,12,1,2,1,177.8,165,64.4,72.6,75.8,63.8,73,76,9.2,61.27272727,13.72727273,23.72727273,-27.27272727,6.727272727,-1.272727273,19.72727273,0.727272727,-5.272727273,17.72727273,23.72727273,9.727272727,15.72727273,-2.272727273,21.72727273,27.72727273,14.72727273,-12.27272727,13.72727273,17.72727273,-21.27272727,9.727272727,22.72727273,4.727272727,7.727272727,13.72727273,6.727272727,22.72727273,14.72727273,-54.27272727,-53.27272727,-52.27272727,-51.27272727,-49.27272727
30464,Boris Smiljanic,71,74,63,40,79,70,55,59,52,61,67,62,63,59,53,59,83,83,74,60,71,57,65,67,70,62,63,74,76,68,13,13,67,10,15,-1,2,1,190.5,198,61.4,60.2,63.4,69,65.4,72.66666667,23.6,58.57575758,4.424242424,11.42424242,-18.57575758,-3.575757576,20.42424242,0.424242424,-6.575757576,2.424242424,8.424242424,3.424242424,4.424242424,0.424242424,-5.575757576,0.424242424,24.42424242,24.42424242,15.42424242,1.424242424,12.42424242,-1.575757576,6.424242424,8.424242424,11.42424242,3.424242424,4.424242424,15.42424242,17.42424242,9.424242424,-45.57575758,-45.57575758,8.424242424,-48.57575758,-43.57575758
30472,Cesar Delgado,72,72,74,65,60,74,66,75,76,69,70,75,68,68,76,66,63,67,63,51,67,65,60,44,71,70,68,45,21,33,5,14,6,6,13,1,2,1,175.26,159,67.8,73,68.2,62.6,62.6,33,8.8,54.96969697,19.03030303,19.03030303,10.03030303,11.03030303,5.03030303,20.03030303,21.03030303,14.03030303,15.03030303,20.03030303,13.03030303,13.03030303,21.03030303,11.03030303,8.03030303,12.03030303,8.03030303,-3.96969697,12.03030303,10.03030303,5.03030303,-10.96969697,16.03030303,15.03030303,13.03030303,-9.96969697,-33.96969697,-21.96969697,-49.96969697,-40.96969697,-48.96969697,-48.96969697,-41.96969697
30474,Stephan Lichtsteiner,79,81,84,56,68,79,62,73,69,64,71,77.5,80,85,75,82,77,74,78,91,75,68,80,81,69,70,60,76,83,83,15,8,7,6,6,1,3,3,182.88,165,69.8,70.9,79.8,77.2,72,80.66666667,8.4,64.62121212,19.37878788,14.37878788,-8.621212121,-2.621212121,3.378787879,8.378787879,4.378787879,-0.621212121,6.378787879,12.87878788,15.37878788,20.37878788,10.37878788,17.37878788,12.37878788,9.378787879,13.37878788,26.37878788,10.37878788,3.378787879,15.37878788,16.37878788,4.378787879,5.378787879,-4.621212121,11.37878788,18.37878788,18.37878788,-49.62121212,-56.62121212,-57.62121212,-58.62121212,-58.62121212
30475,Stephan Keller,64,68,52,40,70,53,40,58,45,52,55.5,66,68,65,59,57,67,50,78,70,65.5,38,63,63,74,49,36,66,67,52,14,17.5,51,15.5,17.5,1,0,1,190.5,176,51,55.3,63.2,60.3,57,61.66666667,23.1,52.56060606,-0.560606061,0.439393939,-12.56060606,-12.56060606,17.43939394,5.439393939,-7.560606061,-0.560606061,2.939393939,13.43939394,15.43939394,12.43939394,6.439393939,4.439393939,14.43939394,-2.560606061,25.43939394,17.43939394,12.93939394,-14.56060606,10.43939394,10.43939394,21.43939394,-3.560606061,-16.56060606,13.43939394,14.43939394,-0.560606061,-38.56060606,-35.06060606,-1.560606061,-37.06060606,-35.06060606
30477,Danijel Pranjic,74,75.5,80,64,51.5,77,57,73.5,76,67,70.5,75.5,73.5,75,76,75,75,70,70,75,53,74.5,61,70,69.5,73.5,78,61,71,68,6,7,9,6,15,-1,2,1,170.18,154,65.9,72.5,74.9,68.5,70.4,66.66666667,8.6,60.72727273,19.27272727,16.27272727,3.272727273,-3.727272727,-9.227272727,12.77272727,15.27272727,6.272727273,9.772727273,14.77272727,12.77272727,14.27272727,15.27272727,14.27272727,14.27272727,9.272727273,9.272727273,14.27272727,-7.727272727,13.77272727,0.272727273,9.272727273,8.772727273,12.77272727,17.27272727,0.272727273,10.27272727,7.272727273,-54.72727273,-53.72727273,-51.72727273,-54.72727273,-45.72727273
30492,Walter Samuel,83,83,47,33,72,65.5,38,38,36,40.5,68,57,61,55,51,79,73,72,83,33,85.5,40,83,87.5,38,34,61,88,88,86,8,8,8,5,10,-1,1,1,182.88,179,51.1,47.9,63.8,62.7,60.7,87.33333333,7.8,52.48484848,-5.484848485,13.01515152,-19.48484848,-14.48484848,19.51515152,-14.48484848,-16.48484848,-11.98484848,15.51515152,4.515151515,8.515151515,2.515151515,-1.484848485,26.51515152,20.51515152,19.51515152,30.51515152,-19.48484848,33.01515152,-12.48484848,30.51515152,35.01515152,-14.48484848,-18.48484848,8.515151515,35.51515152,35.51515152,33.51515152,-44.48484848,-44.48484848,-44.48484848,-47.48484848,-42.48484848
30496,Mladen Petric,79,79,67,81,75,74,84,74,78,81,68,80,64,67,77,82,63,81,78,54,68,78,64,41,80,74,83,17,23,26,31,28,36,32,31,-1,2,1,182.88,179,76.2,76.2,70.6,71.8,68.4,22,31.6,61.81818182,5.181818182,12.18181818,19.18181818,22.18181818,13.18181818,12.18181818,16.18181818,19.18181818,6.181818182,18.18181818,2.181818182,5.181818182,15.18181818,20.18181818,1.181818182,19.18181818,16.18181818,-7.818181818,6.181818182,16.18181818,2.181818182,-20.81818182,18.18181818,12.18181818,21.18181818,-44.81818182,-38.81818182,-35.81818182,-30.81818182,-33.81818182,-25.81818182,-29.81818182,-30.81818182
30503,Brett Holman,70.5,74,68,64,56,69,68,73,60,60,60,70,75,77.5,72,70,68.5,76,70.5,85.5,67,72,66,59,70,73,65,43,45,37,12,6,8,14,14,1,3,3,177.8,165,65,64.6,72.6,74.2,66.6,41.66666667,10.8,57.39393939,10.60606061,11.60606061,6.606060606,10.60606061,-1.393939394,15.60606061,2.606060606,2.606060606,2.606060606,12.60606061,17.60606061,20.10606061,14.60606061,12.60606061,11.10606061,18.60606061,13.10606061,28.10606061,9.606060606,14.60606061,8.606060606,1.606060606,12.60606061,15.60606061,7.606060606,-14.39393939,-12.39393939,-20.39393939,-45.39393939,-51.39393939,-49.39393939,-43.39393939,-43.39393939
30509,Pablo Zabaleta,80,82,74,41,74,77,53,72.5,68,77,71,78,75,73,72,85,72,66,81,79,79,57,86,83,69.5,68,64,81,83,82,10,14,15,7,5,1,3,3,177.8,168,63.8,73.3,75.4,72.4,74.1,82,10.2,63.39393939,10.60606061,13.60606061,-22.39393939,-10.39393939,10.60606061,9.106060606,4.606060606,13.60606061,7.606060606,14.60606061,11.60606061,9.606060606,8.606060606,21.60606061,8.606060606,2.606060606,17.60606061,15.60606061,15.60606061,-6.393939394,22.60606061,19.60606061,6.106060606,4.606060606,0.606060606,17.60606061,19.60606061,18.60606061,-53.39393939,-49.39393939,-48.39393939,-56.39393939,-58.39393939
30515,Leandro Romagnoli,76,76,75,64,46,77,65,80,72,74,74,81,73,73,76,74,77,73,62,58,59,72,58,48,70,77,82,47,45,44,14,14,12,15,9,1,2,1,172.72,150,65.4,76.2,74.6,64.8,67,45.33333333,12.8,58.78787879,16.21212121,18.21212121,5.212121212,6.212121212,-12.78787879,21.21212121,13.21212121,15.21212121,15.21212121,22.21212121,14.21212121,14.21212121,17.21212121,15.21212121,18.21212121,14.21212121,3.212121212,-0.787878788,0.212121212,13.21212121,-0.787878788,-10.78787879,11.21212121,18.21212121,23.21212121,-11.78787879,-13.78787879,-14.78787879,-44.78787879,-44.78787879,-46.78787879,-43.78787879,-49.78787879
30516,Ernesto Farias,76,68,58,75.5,78,64,59,72,58,65,57.5,70,71,65,69,71,76,75,77,67.5,65,67,65,44.5,75,81,72,26,31,31,11,15,34,10.5,9,1,3,3,177.8,170,66.9,64.5,70.4,70.3,67.5,29.33333333,15.9,56.53030303,1.46969697,7.46969697,18.96969697,2.46969697,21.46969697,15.46969697,1.46969697,8.46969697,0.96969697,13.46969697,14.46969697,8.46969697,12.46969697,14.46969697,19.46969697,18.46969697,20.46969697,10.96969697,8.46969697,10.46969697,8.46969697,-12.03030303,18.46969697,24.46969697,15.46969697,-30.53030303,-25.53030303,-25.53030303,-45.53030303,-41.53030303,-22.53030303,-46.03030303,-47.53030303
30526,Daisuke Matsui,72,84,69,68,66,75.5,72.5,79,75,68,67,76,73,67,74,70.5,69,67.5,69,60.5,55,68,52,27,58,71,64,33,33.5,29,11,13,7,6,14,1,2,1,175.26,148,70.2,73,70.7,64,54.4,31.83333333,10.2,54.78787879,14.21212121,20.71212121,13.21212121,17.71212121,11.21212121,24.21212121,20.21212121,13.21212121,12.21212121,21.21212121,18.21212121,12.21212121,19.21212121,15.71212121,14.21212121,12.71212121,14.21212121,5.712121212,0.212121212,13.21212121,-2.787878788,-27.78787879,3.212121212,16.21212121,9.212121212,-21.78787879,-21.28787879,-25.78787879,-43.78787879,-41.78787879,-47.78787879,-48.78787879,-40.78787879
30530,Makoto Hasebe,74,75,77.5,45,62,76,56,69,68,60,74.5,75,69,74.5,74,76,71,64,74,83,66.5,52,71,73,69,73.5,48,69,73,75.5,9,11,9,14,8,1,2,1,180.34,159,63.3,69.3,72.9,67.9,66.9,72.5,10.2,59.6969697,17.8030303,16.3030303,-14.6969697,-3.696969697,2.303030303,9.303030303,8.303030303,0.303030303,14.8030303,15.3030303,9.303030303,14.8030303,14.3030303,16.3030303,11.3030303,4.303030303,14.3030303,23.3030303,6.803030303,-7.696969697,11.3030303,13.3030303,9.303030303,13.8030303,-11.6969697,9.303030303,13.3030303,15.8030303,-50.6969697,-48.6969697,-50.6969697,-45.6969697,-51.6969697
30534,Leonardo Ponzio,71,74,66,46,51,70,40,64,56,70,68,69,69,69,76,71,75,81,74,73.5,71,75,80,75,68,68,70.5,77,79,71,15,8,9,13,11,1,2,1,175.26,157,54.6,65.4,72,74.9,72.3,75.66666667,11.2,59.96969697,6.03030303,10.03030303,-13.96969697,-19.96969697,-8.96969697,4.03030303,-3.96969697,10.03030303,8.03030303,9.03030303,9.03030303,9.03030303,16.03030303,11.03030303,15.03030303,21.03030303,14.03030303,13.53030303,11.03030303,15.03030303,20.03030303,15.03030303,8.03030303,8.03030303,10.53030303,17.03030303,19.03030303,11.03030303,-44.96969697,-51.96969697,-50.96969697,-46.96969697,-48.96969697
30536,Lisandro Lopez,81.5,83,70,86,77,75,80,76.5,76,75.5,67,79.5,84,81.5,82,76,80.5,82,80,82,77.5,79,68,64,81.5,83,84,25,51,24,8,10,11,13,6,1,3,3,175.26,163,77.6,74.9,80.8,80.1,76.1,33.33333333,9.6,63.5,6.5,11.5,22.5,16.5,13.5,13,12.5,12,3.5,16,20.5,18,18.5,12.5,17,18.5,16.5,18.5,14,15.5,4.5,0.5,18,19.5,20.5,-38.5,-12.5,-39.5,-55.5,-53.5,-52.5,-50.5,-57.5
30548,Emanuel Rivas,68,69,57.5,56,49,61,55,73,65,53,39,73,92,90,83,67,86,66.5,56,66,56,50.5,44,30,67,54,57,25,30,32,5,13,10,8,11,1,2,1,175.26,143,55.7,60.6,83.6,59,50.4,29,9.4,50.92424242,6.575757576,10.07575758,5.075757576,4.075757576,-1.924242424,22.07575758,14.07575758,2.075757576,-11.92424242,22.07575758,41.07575758,39.07575758,32.07575758,16.07575758,35.07575758,15.57575758,5.075757576,15.07575758,5.075757576,-0.424242424,-6.924242424,-20.92424242,16.07575758,3.075757576,6.075757576,-25.92424242,-20.92424242,-18.92424242,-45.92424242,-37.92424242,-40.92424242,-42.92424242,-39.92424242
30549,Diego Milito,81,81,63,87,80,75,82,81,77,69,58,82,77,73,73,83,71,75,82,55,75,67,46,23,87,74,87,24,24,25,12,5,6,15,14,1,3,3,182.88,172,77.4,73.4,75.4,70.8,63.4,24.33333333,10.4,58.39393939,4.606060606,16.60606061,28.60606061,23.60606061,21.60606061,22.60606061,18.60606061,10.60606061,-0.393939394,23.60606061,18.60606061,14.60606061,14.60606061,24.60606061,12.60606061,16.60606061,23.60606061,-3.393939394,16.60606061,8.606060606,-12.39393939,-35.39393939,28.60606061,15.60606061,28.60606061,-34.39393939,-34.39393939,-33.39393939,-46.39393939,-53.39393939,-52.39393939,-43.39393939,-44.39393939
30563,Marko Basa,77,79,30,54,82,74,46,54,37,38,71,69,55,64,38,73,34,64,83,69,82,52,80,77,40,58,63,77,79,77,6,12,13,11,7,1,2,1,190.5,190,57.2,53.8,52.8,70,63.6,77.66666667,9.8,53.60606061,-23.60606061,20.39393939,0.393939394,-7.606060606,28.39393939,0.393939394,-16.60606061,-15.60606061,17.39393939,15.39393939,1.393939394,10.39393939,-15.60606061,19.39393939,-19.60606061,10.39393939,29.39393939,15.39393939,28.39393939,-1.606060606,26.39393939,23.39393939,-13.60606061,4.393939394,9.393939394,23.39393939,25.39393939,23.39393939,-47.60606061,-41.60606061,-40.60606061,-42.60606061,-46.60606061
30572,Aaron Galindo,69,69,57,21,68,65,48,56,38,40,61,62,50,48,63,57,45,65,71,49,78,29,69,62,26,54,37,72,71,68,14,11,12,11,10,1,2,1,182.88,198,51.8,51.4,52.6,58.4,49.6,70.33333333,11.6,48.12121212,8.878787879,16.87878788,-27.12121212,-0.121212121,19.87878788,7.878787879,-10.12121212,-8.121212121,12.87878788,13.87878788,1.878787879,-0.121212121,14.87878788,8.878787879,-3.121212121,16.87878788,22.87878788,0.878787879,29.87878788,-19.12121212,20.87878788,13.87878788,-22.12121212,5.878787879,-11.12121212,23.87878788,22.87878788,19.87878788,-34.12121212,-37.12121212,-36.12121212,-37.12121212,-38.12121212
30576,Neca,73,78,69,69,60,74,67,74,81,77,72,76,70,70,76,73,70,73,66,70.5,67,68,61,73,74,75,71.5,35,44,47,12,18.5,68,17,17.5,1,2,1,177.8,157,67.8,76,71.8,68.9,70.9,42,26.6,61.6969697,7.303030303,12.3030303,7.303030303,5.303030303,-1.696969697,12.3030303,19.3030303,15.3030303,10.3030303,14.3030303,8.303030303,8.303030303,14.3030303,11.3030303,8.303030303,11.3030303,4.303030303,8.803030303,5.303030303,6.303030303,-0.696969697,11.3030303,12.3030303,13.3030303,9.803030303,-26.6969697,-17.6969697,-14.6969697,-49.6969697,-43.1969697,6.303030303,-44.6969697,-44.1969697
30577,Custodio,74,74,63,62,75,77,46,66,62,72,73,75,67,65,67,72,72,74,75,74,72,70,74,78,67,72,69,73,76,72,5,14,14,12,9,1,2,1,180.34,165,64.6,69.6,68.6,73,72,73.66666667,10.8,61.03030303,1.96969697,15.96969697,0.96969697,-15.03030303,13.96969697,4.96969697,0.96969697,10.96969697,11.96969697,13.96969697,5.96969697,3.96969697,5.96969697,10.96969697,10.96969697,12.96969697,13.96969697,12.96969697,10.96969697,8.96969697,12.96969697,16.96969697,5.96969697,10.96969697,7.96969697,11.96969697,14.96969697,10.96969697,-56.03030303,-47.03030303,-47.03030303,-49.03030303,-52.03030303
30580,Joao Alves,71,72.5,67,56,58,75.5,69,68,66,66,69.5,70.5,74,72,71,69.5,74,74,68,75,63,70,70,64.5,70,80,67.5,61,64,62,8,11,38,11,11.5,1,3,1,177.8,163,65.1,68,72.1,70,70.4,62.33333333,15.9,60.43939394,6.560606061,15.06060606,-4.439393939,8.560606061,-2.439393939,7.560606061,5.560606061,5.560606061,9.060606061,10.06060606,13.56060606,11.56060606,10.56060606,9.060606061,13.56060606,13.56060606,7.560606061,14.56060606,2.560606061,9.560606061,9.560606061,4.060606061,9.560606061,19.56060606,7.060606061,0.560606061,3.560606061,1.560606061,-52.43939394,-49.43939394,-22.43939394,-49.43939394,-48.93939394
30582,Jose Moreira,76,80,21,21,21,32,18,21,17,16,74,28,58,50,50,76,50,43,85,47,66,21,31,46,43,31,43,24,22,29,76,76,74,77,77,1,2,1,185.42,183,22.6,31.2,56.8,52.4,38.8,25,76,44.36363636,-23.36363636,-12.36363636,-23.36363636,-26.36363636,-23.36363636,-23.36363636,-27.36363636,-28.36363636,29.63636364,-16.36363636,13.63636364,5.636363636,5.636363636,31.63636364,5.636363636,-1.363636364,40.63636364,2.636363636,21.63636364,-23.36363636,-13.36363636,1.636363636,-1.363636364,-13.36363636,-1.363636364,-20.36363636,-22.36363636,-15.36363636,31.63636364,31.63636364,29.63636364,32.63636364,32.63636364
